"","stationID","time_hour","temp","humid","wind_speed","pressure"
"396",3,2013-01-06 13:00:00,35.6,80.51,8.05546,NA
"397",1,2013-01-06 14:00:00,35.6,86.59,8.05546,NA
"398",2,2013-01-06 14:00:00,35.6,93.08,10.35702,NA
"399",3,2013-01-06 14:00:00,35.96,81.72,10.35702,1019.8
"400",1,2013-01-06 15:00:00,35.6,86.59,8.05546,NA
"401",2,2013-01-06 15:00:00,35.6,86.59,14.96014,NA
"402",3,2013-01-06 15:00:00,37.04,75.5,6.90468,1019.6
"403",1,2013-01-06 16:00:00,37.4,74.98,11.5078,NA
"404",2,2013-01-06 16:00:00,39.2,80.79,11.5078,NA
"405",3,2013-01-06 16:00:00,39.2,64.93,8.05546,NA
"406",1,2013-01-06 17:00:00,42.98,59.93,10.35702,1017.4
"407",2,2013-01-06 17:00:00,39.92,73.08,12.65858,1017.8
"408",3,2013-01-06 17:00:00,41,61.89,9.20624,1017.1
"409",1,2013-01-06 18:00:00,46.04,51.03,10.35702,1016.3
"410",2,2013-01-06 18:00:00,42.08,67.22,12.65858,1016.8
"411",3,2013-01-06 18:00:00,42.98,52.87,10.35702,1016.1
"412",1,2013-01-06 19:00:00,46.94,45.48,13.80936,1015.5
"413",2,2013-01-06 19:00:00,42.98,62.16,10.35702,1016.1
"414",3,2013-01-06 19:00:00,44.96,49.02,6.90468,1015.4
"415",1,2013-01-06 20:00:00,48.02,40.22,14.96014,1015.1
"416",2,2013-01-06 20:00:00,44.96,55.56,10.35702,1015.6
"417",3,2013-01-06 20:00:00,46.04,47.05,6.90468,1014.9
"418",1,2013-01-06 21:00:00,46.94,40.35,11.5078,1015
"419",2,2013-01-06 21:00:00,44.06,55.02,10.35702,1015.5
"420",3,2013-01-06 21:00:00,46.04,43.34,6.90468,1014.8
"421",1,2013-01-06 22:00:00,44.96,47.23,6.90468,1015.5
"422",2,2013-01-06 22:00:00,41,59.65,11.5078,1015.8
"423",3,2013-01-06 22:00:00,46.04,39.9,11.5078,1015
"424",1,2013-01-06 23:00:00,44.06,48.87,8.05546,1016
"425",2,2013-01-06 23:00:00,41,61.89,10.35702,1016.3
"426",3,2013-01-06 23:00:00,44.96,43.49,13.80936,1015.7
"427",1,2013-01-07,44.06,46.73,10.35702,1016.5
"428",2,2013-01-07,42.98,50.94,14.96014,1016.7
"429",3,2013-01-07,44.96,43.49,16.11092,1016.3
"430",1,2013-01-07 01:00:00,42.98,48.7,10.35702,1016.6
"431",2,2013-01-07 01:00:00,42.98,48.7,11.5078,1016.8
"432",3,2013-01-07 01:00:00,44.06,45.01,13.80936,1016.3
"433",1,2013-01-07 02:00:00,42.98,50.94,10.35702,1016.5
"434",2,2013-01-07 02:00:00,42.98,48.7,12.65858,1016.9
"435",3,2013-01-07 02:00:00,44.06,46.73,11.5078,1016.3
"436",1,2013-01-07 03:00:00,42.08,52.73,10.35702,1016.7
"437",2,2013-01-07 03:00:00,42.98,50.94,10.35702,1017.1
"438",3,2013-01-07 03:00:00,44.06,48.87,12.65858,1016.5
"439",1,2013-01-07 04:00:00,41,57.06,6.90468,1017.2
"440",2,2013-01-07 04:00:00,42.98,50.94,10.35702,1017.3
"441",3,2013-01-07 04:00:00,42.98,50.94,10.35702,1016.9
"442",1,2013-01-07 05:00:00,39.92,59.5,9.20624,1017.6
"443",2,2013-01-07 05:00:00,42.98,50.94,12.65858,1017.9
"444",3,2013-01-07 05:00:00,42.98,52.87,10.35702,1017.3
"445",1,2013-01-07 06:00:00,39.92,59.5,8.05546,1018.1
"446",2,2013-01-07 06:00:00,41,54.97,14.96014,1018.3
"447",3,2013-01-07 06:00:00,42.08,54.73,11.5078,1017.8
"448",1,2013-01-07 07:00:00,37.94,64.29,8.05546,1018.7
"449",2,2013-01-07 07:00:00,39.92,57.33,10.35702,1019
"450",3,2013-01-07 07:00:00,41,57.06,13.80936,1018.5
"451",1,2013-01-07 08:00:00,35.96,69.51,6.90468,1019.3
"452",2,2013-01-07 08:00:00,37.94,61.94,9.20624,1019.4
"453",3,2013-01-07 08:00:00,39.92,59.5,13.80936,1019
"454",1,2013-01-07 09:00:00,37.04,69.63,6.90468,1019.8
"455",2,2013-01-07 09:00:00,37.94,64.29,10.35702,1019.7
"456",3,2013-01-07 09:00:00,39.92,59.5,13.80936,1019.3
"457",1,2013-01-07 10:00:00,35.96,72.66,9.20624,1020.6
"458",2,2013-01-07 10:00:00,37.94,64.29,10.35702,1020.5
"459",3,2013-01-07 10:00:00,39.92,62.21,16.11092,1020.2
"460",1,2013-01-07 11:00:00,35.06,72.03,4.60312,1021.7
"461",2,2013-01-07 11:00:00,39.02,61.63,12.65858,1021.6
"462",3,2013-01-07 11:00:00,39.92,62.21,10.35702,1021.3
"463",1,2013-01-07 12:00:00,35.96,72.66,6.90468,1023.1
"464",2,2013-01-07 12:00:00,37.94,64.29,12.65858,1023
"465",3,2013-01-07 12:00:00,39.02,64.43,12.65858,1022.4
"466",1,2013-01-07 13:00:00,37.94,69.73,8.05546,1024.1
"467",2,2013-01-07 13:00:00,37.94,64.29,4.60312,1023.9
"468",3,2013-01-07 13:00:00,39.92,64.54,13.80936,1023.5
"469",1,2013-01-07 14:00:00,39.92,64.54,5.7539,1025.1
"470",2,2013-01-07 14:00:00,42.08,54.73,12.65858,1024.9
"471",3,2013-01-07 14:00:00,41,59.65,16.11092,1024.4
"472",1,2013-01-07 15:00:00,44.06,50.73,13.80936,1025.9
"473",2,2013-01-07 15:00:00,44.06,50.73,18.41248,1025.9
"474",3,2013-01-07 15:00:00,42.08,54.73,14.96014,1025.6
"475",1,2013-01-07 16:00:00,44.96,43.49,14.96014,1026.5
"476",2,2013-01-07 16:00:00,46.04,43.34,11.5078,1026.3
"477",3,2013-01-07 16:00:00,42.98,50.94,12.65858,1026.3
"478",1,2013-01-07 17:00:00,46.04,39.9,11.5078,1026.6
"479",2,2013-01-07 17:00:00,46.04,39.9,13.80936,1026.5
"480",3,2013-01-07 17:00:00,42.98,46.91,13.80936,1026.3
"481",1,2013-01-07 18:00:00,46.94,36.85,14.96014,1026.9
"482",2,2013-01-07 18:00:00,46.04,36.7,13.80936,1027
"483",3,2013-01-07 18:00:00,44.06,39.57,8.05546,1026.8
"484",1,2013-01-07 19:00:00,46.04,35.05,11.5078,1027.1
"485",2,2013-01-07 19:00:00,46.04,35.05,11.5078,1027.3
"486",3,2013-01-07 19:00:00,44.96,39.72,8.05546,1026.8
"487",1,2013-01-07 20:00:00,46.94,33.88,11.5078,1027.6
"488",2,2013-01-07 20:00:00,46.04,35.05,8.05546,1027.9
"489",3,2013-01-07 20:00:00,44.96,39.72,10.35702,1027.7
"490",1,2013-01-07 21:00:00,44.96,33.55,8.05546,1028.4
"491",2,2013-01-07 21:00:00,44.96,35.14,5.7539,1028.5
"492",3,2013-01-07 21:00:00,44.96,35.14,6.90468,1028.4
"493",1,2013-01-07 22:00:00,42.98,36.18,6.90468,1028.8
"494",2,2013-01-07 22:00:00,41,40.9,5.7539,1029.2
"495",3,2013-01-07 22:00:00,42.98,42.84,0,1028.7
"496",1,2013-01-07 23:00:00,42.08,37.46,3.45234,1029.1
"497",2,2013-01-07 23:00:00,37.94,47.89,4.60312,1029.6
"498",3,2013-01-07 23:00:00,41,44.51,0,1029
"499",1,2013-01-08,41,40.9,4.60312,1029.3
"500",2,2013-01-08,39.92,44.33,0,1029.5
"501",3,2013-01-08,39.92,46.41,0,1029.1
"502",1,2013-01-08 01:00:00,39.92,46.41,0,1029.3
"503",2,2013-01-08 01:00:00,37.04,49.62,0,1029.7
"504",3,2013-01-08 01:00:00,41,40.9,0,1029.3
"505",1,2013-01-08 02:00:00,39.92,46.41,0,1029.1
"506",2,2013-01-08 02:00:00,37.04,53.97,0,1029.6
"507",3,2013-01-08 02:00:00,41,42.51,0,1029.2
"508",1,2013-01-08 03:00:00,37.04,59.09,0,1028.9
"509",2,2013-01-08 03:00:00,32,65.97,0,1029.3
"510",3,2013-01-08 03:00:00,39.92,46.41,8.05546,1029
"511",1,2013-01-08 04:00:00,35.96,58.94,3.45234,1029.3
"512",2,2013-01-08 04:00:00,33.08,69.17,0,1029.5
"513",3,2013-01-08 04:00:00,37.94,54.51,5.7539,1029
"514",1,2013-01-08 05:00:00,32,69.04,6.90468,1029.2
"515",2,2013-01-08 05:00:00,33.98,72.45,9.20624,1029.5
"516",3,2013-01-08 05:00:00,39.02,48.07,6.90468,1029
"517",1,2013-01-08 06:00:00,32,69.04,3.45234,1029.2
"518",2,2013-01-08 06:00:00,32,78.45,8.05546,1029.6
"519",3,2013-01-08 06:00:00,39.02,52.26,4.60312,1028.9
"520",1,2013-01-08 07:00:00,32,72.24,6.90468,1029
"521",2,2013-01-08 07:00:00,32,81.42,8.05546,1029.4
"522",3,2013-01-08 07:00:00,37.94,59.22,4.60312,1028.7
"523",1,2013-01-08 08:00:00,32,75,3.45234,1028.7
"524",2,2013-01-08 08:00:00,32,85.12,6.90468,1029.2
"525",3,2013-01-08 08:00:00,37.04,61.35,5.7539,1028.6
"526",1,2013-01-08 09:00:00,30.92,81.95,4.60312,1028.2
"527",2,2013-01-08 09:00:00,33.98,81.57,10.35702,1028.7
"528",3,2013-01-08 09:00:00,37.04,59.09,6.90468,1028
"529",1,2013-01-08 10:00:00,30.02,81.27,4.60312,1028.6
"530",2,2013-01-08 10:00:00,33.08,81.5,11.5078,1028.7
"531",3,2013-01-08 10:00:00,37.04,61.35,5.7539,1028.3
"532",1,2013-01-08 11:00:00,28.94,81.8,4.60312,1028.9
"533",2,2013-01-08 11:00:00,33.98,78.62,10.35702,1029.3
"534",3,2013-01-08 11:00:00,37.04,61.35,8.05546,1028.6
"535",1,2013-01-08 12:00:00,30.92,78.35,0,1029.2
"536",2,2013-01-08 12:00:00,35.06,75.31,13.80936,1029.8
"537",3,2013-01-08 12:00:00,37.04,64.17,6.90468,1029.1
"538",1,2013-01-08 13:00:00,30.02,81.27,5.7539,1030
"539",2,2013-01-08 13:00:00,35.96,75.39,13.80936,1030.5
"540",3,2013-01-08 13:00:00,37.94,61.94,9.20624,1029.8
"541",1,2013-01-08 14:00:00,35.06,72.03,6.90468,1030.5
"542",2,2013-01-08 14:00:00,39.02,72.46,12.65858,1031.1
"543",3,2013-01-08 14:00:00,37.94,64.29,9.20624,1030.4
"544",1,2013-01-08 15:00:00,39.02,66.85,9.20624,1030.3
"545",2,2013-01-08 15:00:00,41,67.09,11.5078,1031
"546",3,2013-01-08 15:00:00,39.92,59.5,10.35702,1030.2
"547",1,2013-01-08 16:00:00,44.06,55.02,13.80936,1029.7
"548",2,2013-01-08 16:00:00,42.98,62.16,10.35702,1030.4
"549",3,2013-01-08 16:00:00,42.08,52.73,17.2617,1029.7
"550",1,2013-01-08 17:00:00,46.04,53.33,10.35702,1028.2
"551",2,2013-01-08 17:00:00,44.96,55.56,9.20624,1028.8
"552",3,2013-01-08 17:00:00,44.96,51.24,17.2617,1028.1
"553",1,2013-01-08 18:00:00,46.94,51.55,14.96014,1027.9
"554",2,2013-01-08 18:00:00,46.94,53.47,13.80936,1028.5
"555",3,2013-01-08 18:00:00,46.94,49.33,14.96014,1027.9
"556",1,2013-01-08 19:00:00,48.92,47.86,11.5078,1027.6
"557",2,2013-01-08 19:00:00,48.02,49.5,12.65858,1028.1
"558",3,2013-01-08 19:00:00,48.02,47.36,9.20624,1027.5
"559",1,2013-01-08 20:00:00,48.92,47.86,11.5078,1027.9
"560",2,2013-01-08 20:00:00,48.02,51.34,11.5078,1028.5
"561",3,2013-01-08 20:00:00,48.92,45.79,8.05546,1027.6
"562",1,2013-01-08 21:00:00,48.92,44.14,11.5078,1027.7
"563",2,2013-01-08 21:00:00,46.94,53.47,12.65858,1028.3
"564",3,2013-01-08 21:00:00,48.02,47.36,10.35702,1027.5
"565",1,2013-01-08 22:00:00,46.04,49.19,10.35702,1027.8
"566",2,2013-01-08 22:00:00,44.06,59.64,10.35702,1028.4
"567",3,2013-01-08 22:00:00,48.02,49.5,11.5078,1027.5
"568",1,2013-01-08 23:00:00,44.06,55.02,6.90468,1028.1
"569",2,2013-01-08 23:00:00,42.98,64.93,11.5078,1028.6
"570",3,2013-01-08 23:00:00,46.94,51.55,9.20624,1027.9
"571",1,2013-01-09,39.92,69.96,8.05546,1028.7
"572",2,2013-01-09,42.08,67.22,12.65858,1029.1
"573",3,2013-01-09,44.96,57.63,8.05546,1028.4
"574",1,2013-01-09 01:00:00,39.92,69.96,5.7539,1028.7
"575",2,2013-01-09 01:00:00,42.08,70.2,10.35702,1029.2
"576",3,2013-01-09 01:00:00,44.96,53.17,8.05546,1028.4
"577",1,2013-01-09 02:00:00,39.02,69.86,5.7539,1028.6
"578",2,2013-01-09 02:00:00,41,73.19,11.5078,1029.4
"579",3,2013-01-09 02:00:00,44.96,53.17,8.05546,1028.6
"580",1,2013-01-09 03:00:00,37.94,69.73,3.45234,1028.6
"581",2,2013-01-09 03:00:00,37.04,81.8,5.7539,1029
"582",3,2013-01-09 03:00:00,42.98,57.35,3.45234,1028.5
"583",1,2013-01-09 04:00:00,37.94,69.73,4.60312,1029.3
"584",2,2013-01-09 04:00:00,35.06,81.65,6.90468,1029.7
"585",3,2013-01-09 04:00:00,42.98,55.27,3.45234,1029.1
"586",1,2013-01-09 05:00:00,37.04,72.24,4.60312,1029.2
"587",2,2013-01-09 05:00:00,35.96,81.72,6.90468,1029.6
"588",3,2013-01-09 05:00:00,42.98,55.27,0,1028.8
"589",1,2013-01-09 06:00:00,35.96,75.39,0,1029.1
"590",2,2013-01-09 06:00:00,35.06,84.69,5.7539,1029.6
"591",3,2013-01-09 06:00:00,39.92,59.5,0,1028.9
"592",1,2013-01-09 07:00:00,33.98,81.57,0,1028.7
"593",2,2013-01-09 07:00:00,35.06,84.69,3.45234,1029.1
"594",3,2013-01-09 07:00:00,41,57.06,0,1028.5
"595",1,2013-01-09 08:00:00,35.06,78.13,0,1028.5
"596",2,2013-01-09 08:00:00,35.06,88.47,4.60312,1029.1
"597",3,2013-01-09 08:00:00,39.92,62.21,0,1028.5
"598",1,2013-01-09 09:00:00,35.96,78.79,0,1028.4
"599",2,2013-01-09 09:00:00,35.06,88.47,0,1028.7
"600",3,2013-01-09 09:00:00,39.02,72.46,0,1028.2
"601",1,2013-01-09 10:00:00,35.96,75.39,0,1028.2
"602",2,2013-01-09 10:00:00,35.06,92.4,0,1028.6
"603",3,2013-01-09 10:00:00,39.92,62.21,0,1028
"604",1,2013-01-09 11:00:00,35.06,78.13,0,1028
"605",2,2013-01-09 11:00:00,37.04,81.8,0,1028.4
"606",3,2013-01-09 11:00:00,37.94,75.58,4.60312,1028
"607",1,2013-01-09 12:00:00,35.06,78.13,0,1028.4
"608",2,2013-01-09 12:00:00,37.94,78.96,0,1028.6
"609",3,2013-01-09 12:00:00,37.94,82.46,5.7539,1028.2
"610",1,2013-01-09 13:00:00,33.98,85.24,4.60312,1029
"611",2,2013-01-09 13:00:00,33.98,88.42,3.45234,1029.1
"612",3,2013-01-09 13:00:00,37.04,85.43,4.60312,1028.7
"613",1,2013-01-09 14:00:00,37.04,78.31,0,1028.7
"614",2,2013-01-09 14:00:00,39.92,89.34,0,1029.2
"615",3,2013-01-09 14:00:00,39.02,79.05,0,1028.8
"616",1,2013-01-09 15:00:00,42.08,67.22,0,1028.3
"617",2,2013-01-09 15:00:00,44.96,73.59,4.60312,1029
"618",3,2013-01-09 15:00:00,44.06,67.45,0,1028.4
"619",1,2013-01-09 16:00:00,44.06,65.07,3.45234,1026.4
"620",2,2013-01-09 16:00:00,46.94,63.13,9.20624,1027.2
"621",3,2013-01-09 16:00:00,46.94,55.85,9.20624,1026.4
"622",1,2013-01-09 17:00:00,46.94,60.47,5.7539,1025.9
"623",2,2013-01-09 17:00:00,46.04,70.64,6.90468,1026.3
"624",3,2013-01-09 17:00:00,46.94,58.33,8.05546,1025.4
"625",1,2013-01-09 18:00:00,46.04,62.56,9.20624,1024.1
"626",2,2013-01-09 18:00:00,46.04,62.56,9.20624,1024.6
"627",3,2013-01-09 18:00:00,48.02,53.63,10.35702,1024
"628",1,2013-01-09 19:00:00,46.94,60.47,8.05546,1024.7
"629",2,2013-01-09 19:00:00,46.94,63.13,6.90468,1025.1
"630",3,2013-01-09 19:00:00,48.02,56.01,9.20624,1024.5
"631",1,2013-01-09 20:00:00,46.94,63.13,8.05546,1021.1
"632",2,2013-01-09 20:00:00,46.4,62.16,9.20624,1022.5
"633",3,2013-01-09 20:00:00,48.02,58.07,14.96014,1020.8
"634",1,2013-01-09 21:00:00,48.92,63.39,13.80936,1020.7
"635",2,2013-01-09 21:00:00,45.32,70.56,8.05546,1021.4
"636",3,2013-01-09 21:00:00,48.92,58.61,10.35702,1020.3
"637",1,2013-01-09 22:00:00,50,60.89,11.5078,1021
"638",2,2013-01-09 22:00:00,46.04,76.35,6.90468,1021.1
"639",3,2013-01-09 22:00:00,50,58.34,5.7539,1020.6
"640",1,2013-01-09 23:00:00,48.92,63.39,12.65858,1021.7
"641",2,2013-01-09 23:00:00,48.02,70.86,8.05546,1022.1
"642",3,2013-01-09 23:00:00,50,58.34,14.96014,1021.4
"643",1,2013-01-10,48.02,65.56,10.35702,1022.1
"644",2,2013-01-10,48.02,65.56,17.2617,1022.4
"645",3,2013-01-10,50,56.3,17.2617,1021.6
"646",1,2013-01-10 01:00:00,46.94,68.28,11.5078,1022.6
"647",2,2013-01-10 01:00:00,48.02,65.56,16.11092,1022.8
"648",3,2013-01-10 01:00:00,50,58.34,23.0156,1021.9
"649",1,2013-01-10 02:00:00,44.96,73.59,11.5078,1022.5
"650",2,2013-01-10 02:00:00,46.94,68.28,16.11092,1022.6
"651",3,2013-01-10 02:00:00,50,56.3,20.71404,1021.8
"652",1,2013-01-10 03:00:00,44.06,72.98,12.65858,1022.5
"653",2,2013-01-10 03:00:00,46.04,67.69,16.11092,1022.7
"654",3,2013-01-10 03:00:00,48.92,54.15,18.41248,1022.1
"655",1,2013-01-10 04:00:00,44.06,70.42,12.65858,1023
"656",2,2013-01-10 04:00:00,46.94,58.33,16.11092,1023.5
"657",3,2013-01-10 04:00:00,48.92,51.85,18.41248,1022.7
"658",1,2013-01-10 05:00:00,42.98,67.81,8.05546,1023.7
"659",2,2013-01-10 05:00:00,46.94,53.47,18.41248,1023.8
"660",3,2013-01-10 05:00:00,48.02,51.34,17.2617,1023.2
"661",1,2013-01-10 06:00:00,41,70.08,8.05546,1024.6
"662",2,2013-01-10 06:00:00,44.06,59.64,14.96014,1024.6
"663",3,2013-01-10 06:00:00,46.94,51.55,13.80936,1024.1
"664",1,2013-01-10 07:00:00,39.02,69.86,9.20624,1025.9
"665",2,2013-01-10 07:00:00,42.08,62.04,10.35702,1025.8
"666",3,2013-01-10 07:00:00,46.04,49.19,13.80936,1025.2
"667",1,2013-01-10 08:00:00,39.02,66.85,6.90468,1026.9
"668",2,2013-01-10 08:00:00,42.08,59.36,8.05546,1026.8
"669",3,2013-01-10 08:00:00,46.04,43.34,16.11092,1026.1
"670",1,2013-01-10 09:00:00,39.92,59.5,5.7539,1027.5
"671",2,2013-01-10 09:00:00,42.98,50.94,11.5078,1027.5
"672",3,2013-01-10 09:00:00,44.06,48.87,10.35702,1027.1
"673",1,2013-01-10 10:00:00,41,54.97,6.90468,1028.2
"674",2,2013-01-10 10:00:00,41,54.97,14.96014,1028.1
"675",3,2013-01-10 10:00:00,44.06,46.73,19.56326,1027.6
"676",1,2013-01-10 11:00:00,41,54.97,12.65858,1029
"677",2,2013-01-10 11:00:00,42.98,44.83,12.65858,1028.9
"678",3,2013-01-10 11:00:00,42.98,46.91,12.65858,1029
"679",1,2013-01-10 12:00:00,39.92,54.81,6.90468,1030
"680",2,2013-01-10 12:00:00,41,48.39,10.35702,1029.8
"681",3,2013-01-10 12:00:00,42.08,48.56,14.96014,1029.6
"682",1,2013-01-10 13:00:00,41,52.56,6.90468,1031.4
"683",2,2013-01-10 13:00:00,42.08,46.41,16.11092,1031.3
"684",3,2013-01-10 13:00:00,42.08,50.42,14.96014,1031.1
"685",1,2013-01-10 14:00:00,42.98,48.7,8.05546,1032.2
"686",2,2013-01-10 14:00:00,44.06,43.02,14.96014,1032.2
"687",3,2013-01-10 14:00:00,42.98,48.7,9.20624,1032
"688",1,2013-01-10 15:00:00,44.96,41.56,17.2617,1032.7
"689",2,2013-01-10 15:00:00,44.96,41.56,21.86482,1032.8
"690",3,2013-01-10 15:00:00,44.06,46.73,13.80936,1032.6
"691",1,2013-01-10 16:00:00,44.96,39.72,11.5078,1032.8
"692",2,2013-01-10 16:00:00,46.04,38.12,21.86482,1032.4
"693",3,2013-01-10 16:00:00,44.06,45.01,16.11092,1032.1
"694",1,2013-01-10 17:00:00,46.94,36.85,13.80936,1032
"695",2,2013-01-10 17:00:00,46.94,36.85,16.11092,1031.4
"696",3,2013-01-10 17:00:00,44.96,39.72,16.11092,1031.2
"697",1,2013-01-10 18:00:00,48.92,34.21,14.96014,1031.3
"698",2,2013-01-10 18:00:00,48.02,32.53,14.96014,1031.3
"699",3,2013-01-10 18:00:00,46.04,38.12,16.11092,1030.7
"700",1,2013-01-10 19:00:00,50,32.86,12.65858,1031.5
"701",2,2013-01-10 19:00:00,48.92,31.45,14.96014,1031.7
"702",3,2013-01-10 19:00:00,46.94,35.47,16.11092,1031.3
"703",1,2013-01-10 20:00:00,50,32.86,11.5078,1031.9
"704",2,2013-01-10 20:00:00,48.02,32.53,11.5078,1032
"705",3,2013-01-10 20:00:00,48.02,35.38,11.5078,1031.6
"706",1,2013-01-10 21:00:00,48.92,32.93,10.35702,1032.4
"707",2,2013-01-10 21:00:00,48.02,32.53,12.65858,1032.5
"708",3,2013-01-10 21:00:00,46.94,38.56,11.5078,1032.1
"709",1,2013-01-10 22:00:00,46.94,36.85,8.05546,1032.8
"710",2,2013-01-10 22:00:00,44.96,36.52,12.65858,1033
"711",3,2013-01-10 22:00:00,46.04,39.9,10.35702,1032.5
"712",1,2013-01-10 23:00:00,46.04,38.12,8.05546,1033.3
"713",2,2013-01-10 23:00:00,44.06,37.79,6.90468,1033.2
"714",3,2013-01-10 23:00:00,44.96,45.15,9.20624,1032.7
"715",1,2013-01-11,44.96,41.56,6.90468,1033.8
"716",2,2013-01-11,44.06,39.57,6.90468,1033.8
"717",3,2013-01-11,44.96,45.15,8.05546,1033.5
"718",1,2013-01-11 01:00:00,44.06,43.02,4.60312,1033.6
"719",2,2013-01-11 01:00:00,42.08,42.69,5.7539,1034.2
"720",3,2013-01-11 01:00:00,44.06,46.73,8.05546,1033.7
"721",1,2013-01-11 02:00:00,44.06,43.02,6.90468,1034
"722",2,2013-01-11 02:00:00,41,46.23,6.90468,1034
"723",3,2013-01-11 02:00:00,44.06,45.01,6.90468,1033.8
"724",1,2013-01-11 03:00:00,41,52.56,8.05546,1033.5
"725",2,2013-01-11 03:00:00,39.92,50.46,5.7539,1034.2
"726",3,2013-01-11 03:00:00,42.08,48.56,5.7539,1034.1
"727",1,2013-01-11 04:00:00,39.02,56.77,8.05546,1034
"728",2,2013-01-11 04:00:00,39.02,49.93,5.7539,1034.5
"729",3,2013-01-11 04:00:00,39.92,54.81,3.45234,1033.9
"730",1,2013-01-11 05:00:00,39.92,52.79,0,1034.4
"731",2,2013-01-11 05:00:00,39.02,49.93,4.60312,1034.6
"732",3,2013-01-11 05:00:00,39.92,54.81,4.60312,1034.4
"733",1,2013-01-11 06:00:00,37.94,59.22,4.60312,1033.6
"734",2,2013-01-11 06:00:00,37.94,54.51,8.05546,1034.1
"735",3,2013-01-11 06:00:00,39.02,56.77,3.45234,1033.8
"736",1,2013-01-11 07:00:00,37.04,59.09,8.05546,1033.2
"737",2,2013-01-11 07:00:00,37.04,59.09,6.90468,1033.7
"738",3,2013-01-11 07:00:00,39.02,54.68,5.7539,1033.4
"739",1,2013-01-11 08:00:00,35.06,63.91,5.7539,1033.1
"740",2,2013-01-11 08:00:00,33.98,63.77,4.60312,1033.5
"741",3,2013-01-11 08:00:00,37.94,57.04,6.90468,1032.8
"742",1,2013-01-11 09:00:00,35.96,61.67,5.7539,1032.2
"743",2,2013-01-11 09:00:00,33.98,66.72,6.90468,1032.7
"744",3,2013-01-11 09:00:00,37.94,57.04,4.60312,1032.2
"745",1,2013-01-11 10:00:00,35.96,61.67,6.90468,1031.3
"746",2,2013-01-11 10:00:00,35.06,66.36,5.7539,1031.6
"747",3,2013-01-11 10:00:00,37.04,61.35,5.7539,1031.4
"748",1,2013-01-11 11:00:00,37.04,61.35,0,1031.7
"749",2,2013-01-11 11:00:00,35.96,64.03,4.60312,1031.8
"750",3,2013-01-11 11:00:00,37.94,59.22,6.90468,1031.5
"751",1,2013-01-11 12:00:00,37.94,59.22,0,1031.8
"752",2,2013-01-11 12:00:00,37.04,61.35,0,1032.5
"753",3,2013-01-11 12:00:00,37.94,61.94,4.60312,1032
"754",1,2013-01-11 13:00:00,39.02,59.37,0,1031.9
"755",2,2013-01-11 13:00:00,35.96,66.97,0,1032.7
"756",3,2013-01-11 13:00:00,37.94,61.94,5.7539,1032.2
"757",1,2013-01-11 14:00:00,41,61.89,5.7539,1031.4
"758",2,2013-01-11 14:00:00,39.02,64.43,6.90468,1031.8
"759",3,2013-01-11 14:00:00,39.92,54.81,8.05546,1031.4
"760",1,2013-01-11 15:00:00,42.08,64.35,5.7539,1031.1
"761",2,2013-01-11 15:00:00,41,61.89,4.60312,1031.8
"762",3,2013-01-11 15:00:00,39.02,61.63,6.90468,1031.5
"763",1,2013-01-11 16:00:00,42.98,64.93,5.7539,1029.7
"764",2,2013-01-11 16:00:00,42.08,64.35,6.90468,1030.7
"765",3,2013-01-11 16:00:00,39.92,62.21,9.20624,1030.4
"766",1,2013-01-11 17:00:00,44.06,65.07,5.7539,1028.4
"767",2,2013-01-11 17:00:00,42.98,70.3,11.5078,1028.8
"768",3,2013-01-11 17:00:00,39.92,62.21,10.35702,1028.5
"769",1,2013-01-11 18:00:00,44.96,70.52,4.60312,1027.3
"770",2,2013-01-11 18:00:00,42.98,70.3,9.20624,1027.9
"771",3,2013-01-11 18:00:00,41,64.68,9.20624,1027.5
"772",1,2013-01-11 19:00:00,44.96,73.59,5.7539,1026.6
"773",2,2013-01-11 19:00:00,42.98,76.06,6.90468,1027.2
"774",3,2013-01-11 19:00:00,41,73.19,10.35702,1026.9
"775",1,2013-01-11 20:00:00,44.96,76.25,5.7539,1025.9
"776",2,2013-01-11 20:00:00,44.06,76.16,8.05546,1026.5
"777",3,2013-01-11 20:00:00,39.92,76.32,9.20624,1026.2
"778",1,2013-01-11 21:00:00,44.96,82.38,4.60312,1024.9
"779",2,2013-01-11 21:00:00,44.06,82.31,6.90468,1025.4
"780",3,2013-01-11 21:00:00,39.92,82.6,9.20624,1025
"781",1,2013-01-11 22:00:00,46.4,75.84,4.60312,NA
"782",2,2013-01-11 22:00:00,44.6,87.09,9.20624,NA
"783",3,2013-01-11 22:00:00,41,82.09,8.05546,1024.5
"784",1,2013-01-11 23:00:00,46.4,87.19,5.7539,NA
"785",2,2013-01-11 23:00:00,44.6,93.35,6.90468,NA
"786",3,2013-01-11 23:00:00,41,86.89,8.05546,NA
"787",1,2013-01-12,46.4,93.4,5.7539,NA
"788",2,2013-01-12,46.4,93.4,12.65858,NA
"789",3,2013-01-12,39.2,93.19,9.20624,NA
"790",1,2013-01-12 01:00:00,46.4,93.4,0,NA
"791",2,2013-01-12 01:00:00,46.4,93.4,9.20624,NA
"792",3,2013-01-12 01:00:00,41,93.24,6.90468,NA
"793",1,2013-01-12 02:00:00,46.4,93.4,0,NA
"794",2,2013-01-12 02:00:00,46.04,92.75,3.45234,1022.4
"795",3,2013-01-12 02:00:00,44.6,93.35,3.45234,NA
